date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:30:37	796916/796916	---M--	200	added ('OK')	image/jpeg	etag:%22c28f4-6435d40c-f7f38db8b8379e1d;;;%22	https://kmidigital.org/wp-content/uploads/2023/04/KMIDigital.jpg	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/uploads/2023/04/KMIDigital.jpg	(from https://kmidigital.org/dealing-with-royalties-and-copyrights/)
15:30:37	57912/57912	---M-Z	200	added ('OK')	text/css	etag:%22e238-656062a4-ebc48534591dc96a;gz%22	https://kmidigital.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://kmidigital.org/revamping-your-brand-with-our-merchandising/)
15:30:38	669/669	---M-Z	200	added ('OK')	text/css	etag:%2229d-656062a4-8a08861b600157f5;gz%22	https://kmidigital.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://kmidigital.org/revamping-your-brand-with-our-merchandising/)
15:30:38	24062/24062	---MCZ	200	added ('OK')	application/json	date:Sun,%2020%20Apr%202025%2010:30:38%20GMT	https://kmidigital.org/wp-json/wp/v2/pages/2149	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-json/wp/v2/pages/2149.json	(from https://kmidigital.org/revamping-your-brand-with-our-merchandising/)
15:30:38	2296/2296	---M-Z	200	added ('OK')	application/json	etag:%2212910-1745145038;gz%22	https://kmidigital.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkmidigital.org%2Frevamping-your-brand-with-our-merchandising%2F	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-json/oembed/1.0/embedee24.json	(from https://kmidigital.org/revamping-your-brand-with-our-merchandising/)
15:30:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2010:30:39%20GMT	https://kmidigital.org/?p=2149	C:/My%20Web%20Sites/kmi/kmidigital.org/index756f.html	(from https://kmidigital.org/revamping-your-brand-with-our-merchandising/)
15:30:39	2453/2453	---M-Z	200	added ('OK')	text/xml	etag:%2212911-1745145039;gz%22	https://kmidigital.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkmidigital.org%2Frevamping-your-brand-with-our-merchandising%2F&format=xml	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-json/oembed/1.0/embed5377	(from https://kmidigital.org/revamping-your-brand-with-our-merchandising/)
15:30:40	3074/3074	---M--	200	added ('OK')	image/jpeg	etag:%22c02-63c31d38-1c7f693c3ec4fe6b;;;%22	https://kmidigital.org/wp-content/uploads/2021/04/team-1.jpg	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/uploads/2021/04/team-1.jpg	(from https://kmidigital.org/revamping-your-brand-with-our-merchandising/)
15:30:41	39097/39097	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Apr%202025%2010:30:41%20GMT	https://kmidigital.org/revamping-your-brand-with-our-merchandising/MW%20Developers	C:/My%20Web%20Sites/kmi/kmidigital.org/revamping-your-brand-with-our-merchandising/MW%20Developers.8f.delayed	(from https://kmidigital.org/revamping-your-brand-with-our-merchandising/)
15:30:41	5560/5560	---M-Z	200	added ('OK')	text/css	etag:%2215b8-6563928a-c4eeaae02f899466;gz%22	https://kmidigital.org/wp-content/uploads/elementor/css/post-2128.css?ver=1701024394	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/uploads/elementor/css/post-212817d4.css	(from https://kmidigital.org/our-mobile-vas/)
15:30:42	29059/29059	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Apr%202025%2010:30:42%20GMT	https://kmidigital.org/wp-json/wp/v2/pages/2128	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-json/wp/v2/pages/2128.json	(from https://kmidigital.org/our-mobile-vas/)
15:30:42	2139/2139	---M-Z	200	added ('OK')	application/json	etag:%2212912-1745145042;gz%22	https://kmidigital.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkmidigital.org%2Four-mobile-vas%2F	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-json/oembed/1.0/embedf087.json	(from https://kmidigital.org/our-mobile-vas/)
15:30:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2010:30:42%20GMT	https://kmidigital.org/?p=2128	C:/My%20Web%20Sites/kmi/kmidigital.org/index1dc9.html	(from https://kmidigital.org/our-mobile-vas/)
15:30:42	725804/725804	---M--	200	added ('OK')	image/jpeg	etag:%22b132c-6435de39-14c1351d2b2b41f3;;;%22	https://kmidigital.org/wp-content/uploads/2023/04/Revamp-Brand-with-KMI-Digital.jpg	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/uploads/2023/04/Revamp-Brand-with-KMI-Digital.jpg	(from https://kmidigital.org/revamping-your-brand-with-our-merchandising/)
15:30:42	2296/2296	---M-Z	200	added ('OK')	text/xml	etag:%2212913-1745145042;gz%22	https://kmidigital.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkmidigital.org%2Four-mobile-vas%2F&format=xml	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-json/oembed/1.0/embed0f05	(from https://kmidigital.org/our-mobile-vas/)
15:30:43	9921/9921	---M-Z	200	added ('OK')	text/css	etag:%2226c1-656062a3-30e4a2e935b50cfc;gz%22	https://kmidigital.org/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	(from https://kmidigital.org/our-mobile-vas/)
15:30:44	39023/39023	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Apr%202025%2010:30:43%20GMT	https://kmidigital.org/our-mobile-vas/MW%20Developers	C:/My%20Web%20Sites/kmi/kmidigital.org/our-mobile-vas/MW%20Developers	(from https://kmidigital.org/our-mobile-vas/)
15:30:44	912680/912680	---M--	200	added ('OK')	image/jpeg	etag:%22ded28-6435d1e8-781aa4bef3a3d2cf;;;%22	https://kmidigital.org/wp-content/uploads/2023/04/KMI-First-Brocher.jpg	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/uploads/2023/04/KMI-First-Brocher.jpg	(from https://kmidigital.org/our-mobile-vas/)
15:30:44	5560/5560	---M-Z	200	added ('OK')	text/css	etag:%2215b8-6565969c-16b8bc1ce038b37b;gz%22	https://kmidigital.org/wp-content/uploads/elementor/css/post-2520.css?ver=1701156508	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/uploads/elementor/css/post-2520990c.css	(from https://kmidigital.org/artist-verification/)
15:30:44	29073/29073	---MCZ	200	added ('OK')	application/json	date:Sun,%2020%20Apr%202025%2010:30:44%20GMT	https://kmidigital.org/wp-json/wp/v2/pages/2520	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-json/wp/v2/pages/2520.json	(from https://kmidigital.org/artist-verification/)
15:30:45	2173/2173	---M-Z	200	added ('OK')	application/json	etag:%2212914-1745145045;gz%22	https://kmidigital.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkmidigital.org%2Fartist-verification%2F	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-json/oembed/1.0/embed3e59.json	(from https://kmidigital.org/artist-verification/)
15:30:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2010:30:45%20GMT	https://kmidigital.org/?p=2520	C:/My%20Web%20Sites/kmi/kmidigital.org/index93a1.html	(from https://kmidigital.org/artist-verification/)
15:30:45	2330/2330	---M-Z	200	added ('OK')	text/xml	etag:%2212915-1745145045;gz%22	https://kmidigital.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkmidigital.org%2Fartist-verification%2F&format=xml	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-json/oembed/1.0/embed1bd3	(from https://kmidigital.org/artist-verification/)
15:30:46	39033/39033	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Apr%202025%2010:30:46%20GMT	https://kmidigital.org/artist-verification/MW%20Developers	C:/My%20Web%20Sites/kmi/kmidigital.org/artist-verification/MW%20Developers	(from https://kmidigital.org/artist-verification/)
15:30:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2010:30:46%20GMT	https://kmidigital.org/t	C:/My%20Web%20Sites/kmi/kmidigital.org/t	(from https://kmidigital.org/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.8.3)
15:30:47	80624/80624	---MCZ	200	added ('OK')	text/html	etag:%2212916-1745145047;gz%22	https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/	C:/My%20Web%20Sites/kmi/kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/index.html	(from https://kmidigital.org/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.8.3)
15:30:47	38951/38951	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Apr%202025%2010:30:47%20GMT	https://kmidigital.org/GET	C:/My%20Web%20Sites/kmi/kmidigital.org/GET	(from https://kmidigital.org/wp-content/plugins/wp-statistics/assets/js/tracker.js?ver=14.7)
15:30:48	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-656062a4-83dc6a2ba46ea0e4;gz%22	https://kmidigital.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://kmidigital.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
15:30:49	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-656062a4-83dc6a2ba46ea0e4;gz%22	https://kmidigital.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://kmidigital.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
15:30:49	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2213174-656062a4-7fec4c4992ca02b7;;;%22	https://kmidigital.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://kmidigital.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
15:30:49	101652/101652	---M--	200	added ('OK')	application/font-woff	etag:%2218d14-656062a4-3e07f9347bf5bed5;;;%22	https://kmidigital.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://kmidigital.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
15:30:50	202744/202744	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22317f8-656062a4-7bc70225bf920e39;gz%22	https://kmidigital.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://kmidigital.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
15:30:50	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e05cf-656062a4-2c91f69448e6f8f0;gz%22	https://kmidigital.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://kmidigital.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
15:30:50	6495/6495	---M-Z	200	added ('OK')	text/css	etag:%22195f-6560bc93-d4d83a0236268cd4;gz%22	https://kmidigital.org/wp-content/uploads/elementor/css/post-1927.css?ver=1700838547	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/uploads/elementor/css/post-1927399a.css	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:51	846/846	---M-Z	200	added ('OK')	application/rss+xml	etag:%227cbe52ed50665240b735267595b2805a%22	https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/feed/	C:/My%20Web%20Sites/kmi/kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/feed/index.html	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:51	43020/43020	---MCZ	200	added ('OK')	application/json	date:Sun,%2020%20Apr%202025%2010:30:51%20GMT	https://kmidigital.org/wp-json/wp/v2/posts/1927	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-json/wp/v2/posts/1927.json	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:51	2453/2453	---M-Z	200	added ('OK')	application/json	etag:%2212917-1745145051;gz%22	https://kmidigital.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkmidigital.org%2F2021%2F05%2F12%2Ftips-for-having-a-good-relationship-at-work%2F	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-json/oembed/1.0/embedd4d4.json	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2010:30:51%20GMT	https://kmidigital.org/?p=1927	C:/My%20Web%20Sites/kmi/kmidigital.org/index8e9f.html	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:52	2642/2642	---M-Z	200	added ('OK')	text/xml	etag:%2212918-1745145052;gz%22	https://kmidigital.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkmidigital.org%2F2021%2F05%2F12%2Ftips-for-having-a-good-relationship-at-work%2F&format=xml	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-json/oembed/1.0/embed965f	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:52	68786/68786	---M--	200	added ('OK')	image/jpeg	etag:%2210cb2-63c31d32-3300e3e08e39c8a4;;;%22	https://kmidigital.org/wp-content/uploads/2021/04/news-4.jpg	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/uploads/2021/04/news-4.jpg	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:52	65544/65544	---M--	200	added ('OK')	image/jpeg	etag:%2210008-63c31d3f-1e1dbd13cd523b73;;;%22	https://kmidigital.org/wp-content/uploads/2021/04/news-3.jpg	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/uploads/2021/04/news-3.jpg	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:53	850/850	---M--	200	added ('OK')	image/png	etag:%22352-63c31b57-ec8900547dd597c9;;;%22	https://kmidigital.org/wp-content/themes/leverage/assets/images/no-image.png	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/themes/leverage/assets/images/no-image.png	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:53	41281/41281	---M-Z	200	added ('OK')	text/html	etag:%2212920-1745145053;gz%22	https://kmidigital.org/category/app/	C:/My%20Web%20Sites/kmi/kmidigital.org/category/app/index.html	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:53	49049/49049	---MCZ	200	added ('OK')	text/html	etag:%2212919-1745145053;gz%22	https://kmidigital.org/author/mwdevelopers/	C:/My%20Web%20Sites/kmi/kmidigital.org/author/mwdevelopers/index.html	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:54	44316/44316	---M-Z	200	added ('OK')	text/html	etag:%2212921-1745145054;gz%22	https://kmidigital.org/category/business/	C:/My%20Web%20Sites/kmi/kmidigital.org/category/business/index.html	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:54	44300/44300	---M-Z	200	added ('OK')	text/html	etag:%2212922-1745145054;gz%22	https://kmidigital.org/category/design/	C:/My%20Web%20Sites/kmi/kmidigital.org/category/design/index.html	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:54	41317/41317	---MCZ	200	added ('OK')	text/html	etag:%2212923-1745145054;gz%22	https://kmidigital.org/category/branding/	C:/My%20Web%20Sites/kmi/kmidigital.org/category/branding/index.html	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:54	44298/44298	---M-Z	200	added ('OK')	text/html	etag:%2212924-1745145054;gz%22	https://kmidigital.org/category/mobile/	C:/My%20Web%20Sites/kmi/kmidigital.org/category/mobile/index.html	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:55	44334/44334	---M-Z	200	added ('OK')	text/html	etag:%2212925-1745145054;gz%22	https://kmidigital.org/category/photography/	C:/My%20Web%20Sites/kmi/kmidigital.org/category/photography/index.html	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:55	281365/281365	---M--	200	added ('OK')	image/jpeg	etag:%2244b15-63c31d3b-149af701955c5f00;;;%22	https://kmidigital.org/wp-content/uploads/2021/04/bg-5.jpg	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/uploads/2021/04/bg-5.jpg	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:55	40127/40127	---M-Z	200	added ('OK')	text/html	etag:%2212926-1745145055;gz%22	https://kmidigital.org/category/uncategorized/	C:/My%20Web%20Sites/kmi/kmidigital.org/category/uncategorized/index.html	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:55	110058/110058	---M--	200	added ('OK')	image/jpeg	etag:%221adea-63c31d3f-b5a39b176dc3c027;;;%22	https://kmidigital.org/wp-content/uploads/2021/04/bg-7.jpg	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/uploads/2021/04/bg-7.jpg	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:55	41315/41315	---M-Z	200	added ('OK')	text/html	etag:%2212927-1745145055;gz%22	https://kmidigital.org/category/websites/	C:/My%20Web%20Sites/kmi/kmidigital.org/category/websites/index.html	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:55	155701/155701	---M--	200	added ('OK')	image/jpeg	etag:%2226035-63c31d50-a7435771692fdc24;;;%22	https://kmidigital.org/wp-content/uploads/2021/05/bg-6.jpg	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/uploads/2021/05/bg-6.jpg	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:56	41319/41319	---M-Z	200	added ('OK')	text/html	etag:%2212928-1745145056;gz%22	https://kmidigital.org/category/wordpress/	C:/My%20Web%20Sites/kmi/kmidigital.org/category/wordpress/index.html	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:56	128387/128387	---M--	200	added ('OK')	image/jpeg	etag:%221f583-63c31d3b-148af491ebc6464b;;;%22	https://kmidigital.org/wp-content/uploads/2021/04/bg-4.jpg	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/uploads/2021/04/bg-4.jpg	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:56	47239/47239	---M-Z	200	added ('OK')	text/html	etag:%2212929-1745145056;gz%22	https://kmidigital.org/tag/banner/	C:/My%20Web%20Sites/kmi/kmidigital.org/tag/banner/index.html	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:56	80734/80734	---M--	200	added ('OK')	image/jpeg	etag:%2213b5e-63c31d50-2834bbd111c6b8c7;;;%22	https://kmidigital.org/wp-content/uploads/2021/05/bg-1.jpg	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/uploads/2021/05/bg-1.jpg	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:56	47233/47233	---M-Z	200	added ('OK')	text/html	etag:%2212930-1745145056;gz%22	https://kmidigital.org/tag/clean/	C:/My%20Web%20Sites/kmi/kmidigital.org/tag/clean/index.html	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:57	47253/47253	---M-Z	200	added ('OK')	text/html	etag:%2212931-1745145056;gz%22	https://kmidigital.org/tag/creative/	C:/My%20Web%20Sites/kmi/kmidigital.org/tag/creative/index.html	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:57	39127/39127	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Apr%202025%2010:30:57%20GMT	https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/MW%20Developers	C:/My%20Web%20Sites/kmi/kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/MW%20Developers	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:57	47229/47229	---M-Z	200	added ('OK')	text/html	etag:%2212932-1745145057;gz%22	https://kmidigital.org/tag/dark/	C:/My%20Web%20Sites/kmi/kmidigital.org/tag/dark/index.html	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:58	47259/47259	---M-Z	200	added ('OK')	text/html	etag:%2212933-1745145057;gz%22	https://kmidigital.org/tag/elementor/	C:/My%20Web%20Sites/kmi/kmidigital.org/tag/elementor/index.html	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:58	47249/47249	---M-Z	200	added ('OK')	text/html	etag:%2212935-1745145057;gz%22	https://kmidigital.org/tag/gallery/	C:/My%20Web%20Sites/kmi/kmidigital.org/tag/gallery/index.html	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:58	47233/47233	---M-Z	200	added ('OK')	text/html	etag:%2212934-1745145057;gz%22	https://kmidigital.org/tag/image/	C:/My%20Web%20Sites/kmi/kmidigital.org/tag/image/index.html	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:58	47232/47232	---M-Z	200	added ('OK')	text/html	etag:%2212936-1745145058;gz%22	https://kmidigital.org/tag/light/	C:/My%20Web%20Sites/kmi/kmidigital.org/tag/light/index.html	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:59	47249/47249	---M-Z	200	added ('OK')	text/html	etag:%2212937-1745145058;gz%22	https://kmidigital.org/tag/minimal/	C:/My%20Web%20Sites/kmi/kmidigital.org/tag/minimal/index.html	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:59	47252/47252	---M-Z	200	added ('OK')	text/html	etag:%2212938-1745145058;gz%22	https://kmidigital.org/tag/original/	C:/My%20Web%20Sites/kmi/kmidigital.org/tag/original/index.html	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:30:59	47252/47252	---M-Z	200	added ('OK')	text/html	etag:%2212939-1745145059;gz%22	https://kmidigital.org/tag/parallax/	C:/My%20Web%20Sites/kmi/kmidigital.org/tag/parallax/index.html	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:31:00	47229/47229	---M-Z	200	added ('OK')	text/html	etag:%2212940-1745145059;gz%22	https://kmidigital.org/tag/shop/	C:/My%20Web%20Sites/kmi/kmidigital.org/tag/shop/index.html	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:31:00	47249/47249	---M-Z	200	added ('OK')	text/html	etag:%2212941-1745145059;gz%22	https://kmidigital.org/tag/sidebar/	C:/My%20Web%20Sites/kmi/kmidigital.org/tag/sidebar/index.html	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:31:00	47233/47233	---M-Z	200	added ('OK')	text/html	etag:%2212942-1745145060;gz%22	https://kmidigital.org/tag/video/	C:/My%20Web%20Sites/kmi/kmidigital.org/tag/video/index.html	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:31:00	50937/50937	---M-Z	200	added ('OK')	text/html	etag:%2212943-1745145060;gz%22	https://kmidigital.org/2023/01/14/hello-world/	C:/My%20Web%20Sites/kmi/kmidigital.org/2023/01/14/hello-world/index.html	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:31:00	58472/58472	---M-Z	200	added ('OK')	text/css	etag:%22e468-63c31b58-13b7cb147edc2f15;gz%22	https://kmidigital.org/wp-content/themes/leverage/assets/css/vendor/icons-fa.min.css?ver=5.6	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-content/themes/leverage/assets/css/vendor/icons-fa.min40df.css	(from https://kmidigital.org/author/mwdevelopers/)
15:31:01	61996/61996	---M-Z	200	added ('OK')	text/html	etag:%2212944-1745145060;gz%22	https://kmidigital.org/2021/05/12/data-scientists-are-a-booming-profession/	C:/My%20Web%20Sites/kmi/kmidigital.org/2021/05/12/data-scientists-are-a-booming-profession/index.html	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:31:01	632/632	---M-Z	200	added ('OK')	application/json	date:Sun,%2020%20Apr%202025%2010:31:01%20GMT	https://kmidigital.org/wp-json/wp/v2/users/1	C:/My%20Web%20Sites/kmi/kmidigital.org/wp-json/wp/v2/users/1.json	(from https://kmidigital.org/author/mwdevelopers/)
15:31:01	62035/62035	---M-Z	200	added ('OK')	text/html	etag:%2212945-1745145061;gz%22	https://kmidigital.org/2021/05/12/successful-creations-using-virtual-reality/	C:/My%20Web%20Sites/kmi/kmidigital.org/2021/05/12/successful-creations-using-virtual-reality/index.html	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:31:01	71304/71304	---M-Z	200	added ('OK')	text/html	etag:%2212946-1745145061;gz%22	https://kmidigital.org/2021/05/12/is-the-trend-these-days-working-from-home/	C:/My%20Web%20Sites/kmi/kmidigital.org/2021/05/12/is-the-trend-these-days-working-from-home/index.html	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
15:31:01	39033/39033	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Apr%202025%2010:31:01%20GMT	https://kmidigital.org/author/mwdevelopers/MW%20Developers	C:/My%20Web%20Sites/kmi/kmidigital.org/author/mwdevelopers/MW%20Developers	(from https://kmidigital.org/author/mwdevelopers/)
15:31:02	80628/80628	---M-Z	200	added ('OK')	text/html	etag:%2212947-1745145061;gz%22	https://kmidigital.org/2021/05/12/why-project-management-increases-performance/	C:/My%20Web%20Sites/kmi/kmidigital.org/2021/05/12/why-project-management-increases-performance/index.html	(from https://kmidigital.org/2021/05/12/tips-for-having-a-good-relationship-at-work/)
